TOID,geometry,prop_of_rec
osgb1000000254202306,"POLYGON ((384435 393122.5, 384435.5 393122.5, 384435.5 393122, 384436.5 393122, 384436.5 393121.5, 384437 393121.5, 384437 393121.20238459273, 384434.36379572493 393117, 384434.2823294222 393117, 384434 393117.17710849957, 384434 393117.5, 384433.5 393117.5, 384433.5 393118, 384432.6882251138 393118, 384432.5 393118.1180757826, 384432.5 393118.5, 384432.4716245123 393118.5, 384435 393122.53049425816, 384435 393122.5))",1.0434041184414917
osgb1000000254202306,"POLYGON ((384438 393121, 384438 393120.5, 384439 393120.5, 384439 393120, 384439.5 393120, 384439.5 393119.9485260771, 384438.5913229019 393118.5, 384438.5 393118.5, 384438.5 393118.3544217686, 384437.65035561885 393117, 384437.5 393117, 384437.5 393116.7603174602, 384437.02304409683 393116, 384437 393116, 384437 393115.96326530597, 384436.7093883358 393115.5, 384436.67348588473 393115.5, 384435 393116.5497969775, 384435 393117, 384434.8172171233 393117, 384437.3264632114 393121, 384438 393121))",1.0722296318359938
osgb1000000254202311,"POLYGON ((384312.5 393286.9922293883, 384312.0436134937 393286, 384312 393286, 384312 393285.90517995256, 384311.58365281153 393285, 384311.5 393285, 384311.5 393284.81813051685, 384311.3536724705 393284.5, 384311 393284.5, 384311 393283.7310810811, 384310.8937117883 393283.5, 384310 393283.5, 384310 393284, 384309 393284, 384309 393284.5, 384308.7119695272 393284.5, 384310.7817925969 393289, 384311 393289, 384311 393288.5, 384312 393288.5, 384312 393288, 384312.963534858 393288, 384312.5035741758 393287, 384312.5 393287, 384312.5 393286.9922293883))",1.0132099737682683
osgb1000000254202311,"POLYGON ((384309 393284.5, 384308 393284.5, 384308 393285, 384307 393285, 384307 393285.5, 384306.9270032463 393285.5, 384308.99525391887 393289.94682079623, 384309 393289.94461335725, 384309 393289.5, 384309.95593631355 393289.5, 384310 393289.47950563935, 384310 393289, 384311 393289, 384311 393288.5661878092, 384309 393284.2661086599, 384309 393284.5))",1.0231702940547633
osgb1000000254202311,"POLYGON ((384307 393285, 384307 393285.5, 384306 393285.5, 384306 393286, 384305 393286, 384305 393286.190634548, 384305.3744671986 393287, 384305.5 393287, 384305.5 393287.2713239314, 384306.99380391726 393290.5, 384307 393290.5, 384307 393290.5133920817, 384307.13553359715 393290.8063315208, 384309 393289.94370326167, 384309 393289.5, 384309.1755542159 393289.5, 384307.0935498634 393285, 384307 393285))",1.0487048665123162
osgb1000000254202313,"POLYGON ((384406 393456, 384406.5 393456, 384406.5 393457.5, 384407 393457.5, 384407 393457.6336439455, 384411.68593120266 393456.1778206593, 384410.97387322586 393453.8858840464, 384406 393455.43116504856, 384406 393456))",1.0725612281646022
osgb1000000254202313,"POLYGON ((384411 393456.5, 384411.7860257551 393456.5, 384411.0978442375 393454.28491574, 384406 393455.86871200777, 384406 393456, 384406.5 393456, 384406.5 393457.5, 384407 393457.5, 384407 393458.0711909048, 384411 393456.82847245835, 384411 393456.5))",1.0474564185809765
osgb1000000254202313,"POLYGON ((384409.5 393457.5, 384410.2468750001 393457.5, 384410.5 393457.4213592234, 384410.5 393457, 384411 393457, 384411 393456.5, 384411.7860257551 393456.5, 384411.221815249 393454.6839474335, 384406.5 393456.1509191613, 384406.5 393457.5, 384407 393457.5, 384407 393458.5, 384407.02812500007 393458.5, 384409.5 393457.732038835, 384409.5 393457.5))",0.9908761248018002
osgb1000000254202317,"POLYGON ((384165 393120, 384165 393119.77510869567, 384164.8946879334 393119.5, 384163.5 393119.5, 384163.5 393120, 384162.5162534055 393120, 384162.89905506984 393121, 384163 393121, 384163 393121.2637003429, 384164.3846259439 393124.8807847833, 384166.62601466844 393124.02277744905, 384165.0860887656 393120, 384165 393120))",1.0557768045825784
osgb1000000254202317,"POLYGON ((384163.5 393119.5, 384163.5 393120, 384162.36351324315 393120, 384162.7463149075 393121, 384163 393121, 384163 393121.5, 384162.9377157397 393121.5, 384164.2514072627 393124.9317811161, 384166.4927959872 393124.0737737819, 384164.74194777105 393119.5, 384163.5 393119.5))",1.0556621929105119
osgb1000000254202317,"POLYGON ((384163.5 393119.5, 384163.5 393120, 384162.21077308076 393120, 384162.40217391297 393120.5, 384162.5 393120.5, 384162.5 393120.75555293023, 384162.5935747452 393121, 384163 393121, 384163 393121.5, 384162.7849755773 393121.5, 384164.11818858143 393124.98277744907, 384166.35957730596 393124.12477011484, 384164.5892076087 393119.5, 384163.5 393119.5))",1.0526944972444776
osgb1000000254202322,"POLYGON ((384394.5 393035, 384394.5 393033.5, 384395.5 393033.5, 384395.5 393034, 384396 393034, 384396 393033.723076923, 384395.72189349117 393033, 384395 393033, 384395 393032.5, 384394.5 393032.5, 384394.5 393032, 384395 393032, 384395 393031.1230769231, 384394.9526627219 393031, 384394 393031, 384394 393031.5, 384392.57357565535 393031.5, 384392.76588334766 393032, 384393 393032, 384393 393032.5, 384393.5 393032.5, 384393.5 393033.90870329604, 384394.48307012586 393036.4646856232, 384396.72309958073 393035.6031358328, 384396.4911242604 393035, 384394.5 393035))",0.7370871443556366
osgb1000000254202322,"POLYGON ((384394.5 393035, 384394.5 393033.5, 384395.5 393033.5, 384395.5 393034, 384396 393034, 384396 393033.7827252749, 384395.69895181735 393033, 384395 393033, 384395 393032.5, 384394.5 393032.5, 384394.5 393032, 384395 393032, 384395 393031.182725275, 384394.9297210481 393031, 384394 393031, 384394 393031.5, 384392.55063398153 393031.5, 384392.74294167385 393032, 384393 393032, 384393 393032.5, 384393.5 393032.5, 384393.5 393033.96835164796, 384394.4630848533 393036.47237226646, 384396.7031143082 393035.6108224761, 384396.4681825866 393035, 384394.5 393035))",0.7401086347275323
osgb1000000254202322,"POLYGON ((384394.5 393035, 384394.5 393033.5, 384395.5 393033.5, 384395.5 393034, 384396 393034, 384396 393033.8423736268, 384395.67601014354 393033, 384395 393033, 384395 393032.5, 384394.5 393032.5, 384394.5 393032, 384395 393032, 384395 393031.2423736269, 384394.9067793743 393031, 384394 393031, 384394 393031.5, 384392.5276923077 393031.5, 384392.72000000003 393032, 384393 393032, 384393 393032.5, 384393.5 393032.5, 384393.5 393034, 384393.4892307693 393034, 384394.44309958076 393036.48005890974, 384396.68312903563 393035.6185091194, 384396.4452409128 393035, 384394.5 393035))",0.7427868499378466
osgb1000000254202326,"POLYGON ((384450.5 393397.5, 384450.709375 393397.5, 384451 393397.3647798888, 384451 393397, 384450.5 393397, 384450.5 393396, 384450 393396, 384450 393395.21622168564, 384445.35764892196 393397.37618462334, 384446.3573753429 393399.5248701156, 384450.5 393397.5974166392, 384450.5 393397.5))",1.0342868451568261
osgb1000000254202326,"POLYGON ((384451 393397, 384450.5 393397, 384450.5 393396, 384450 393396, 384450 393394.936578381, 384445.1860317365 393396.9788679473, 384446.12335136894 393399.1882642238, 384451 393397.1193829864, 384451 393397))",1.0555492776845141
osgb1000000254202326,"POLYGON ((384450.5 393397, 384450.5 393396, 384450 393396, 384450 393394.64502164506, 384449.5 393394.85714285716, 384449.5 393395, 384449.16326530615 393395, 384448.5 393395.2813852814, 384448.5 393395.5, 384448 393395.5, 384448 393395.4935064935, 384445.081207447 393396.73178212205, 384446.01852707943 393398.94117839856, 384450.59416187607 393397, 384450.5 393397))",1.0500226212628023
osgb1000000254202328,"POLYGON ((384094.5 393438.5, 384094.5 393439, 384093.5 393439, 384093.5 393439.5, 384092.6641237153 393439.5, 384094.7772760204 393444.2938341403, 384096.9361119394 393443.34220565984, 384094.8016371636 393438.5, 384094.5 393438.5))",1.0551455130580991
osgb1000000254202328,"POLYGON ((384094.5 393438.5, 384094.5 393439, 384093.5 393439, 384093.5 393439.5, 384092.55091025203 393439.5, 384094.3255221717 393444.3314965595, 384096.4871662005 393443.5375232611, 384094.63688053546 393438.5, 384094.5 393438.5))",1.0155889949822121
osgb1000000254202328,"POLYGON ((384094.5 393439, 384093.5 393439, 384093.5 393439.5, 384092.5 393439.5, 384092.5 393439.75, 384093.8538393644 393444.3551187797, 384096.0182915031 393443.7188006633, 384094.5 393438.5542937819, 384094.5 393439))",0.9801242892102168
osgb1000000254202335,"POLYGON ((384149 393380, 384148.7938144329 393380, 384148.57436876325 393380.5, 384149.5 393380.5, 384149.5 393381, 384150.9758312249 393381, 384152.9204714698 393376.5691988641, 384150.7228764205 393375.60469342954, 384149 393379.5302127233, 384149 393380))",1.0686244860709726
osgb1000000254202335,"POLYGON ((384151 393381, 384151 393381.5, 384152 393381.5, 384152 393382, 384152.3249232519 393382, 384154.3675923691 393377.1767865675, 384152.1576622617 393376.2408636512, 384150.1421302973 393381, 384151 393381))",1.060830738783696
osgb1000000254202335,"POLYGON ((384153.8860953581 393382.5, 384154 393382.2289855073, 384154 393382, 384154.09624028567 393382, 384155.8598061651 393377.80392945925, 384153.6472781411 393376.8740263767, 384151.7030283574 393381.5, 384152 393381.5, 384152 393382, 384153 393382, 384153 393382.5, 384153.8860953581 393382.5))",1.0779380932870966
osgb1000000254202339,"POLYGON ((384260 393121, 384261 393121, 384261 393119.5, 384261.30628477247 393119.5, 384260.5 393119.1155699408, 384260.5 393119.5, 384260 393119.5, 384260 393120.5, 384259.5 393120.5, 384259.5 393121.2976157114, 384260 393121.536011668, 384260 393121))",0.18345372363198714
osgb1000000254202339,"POLYGON ((384263.5 393122.5, 384262.5 393122.5, 384262.5 393122, 384263 393122, 384263 393121, 384261.5 393121, 384261.5 393122.25119953754, 384263.5 393123.2047833637, 384263.5 393122.5))",0.21319296017483996
osgb1000000254202339,"POLYGON ((384260 393122, 384260 393121, 384261 393121, 384261 393120.03061949037, 384260 393119.554404496, 384260 393120.5, 384259.5 393120.5, 384259.5 393121.5, 384259 393121.5, 384259 393121.73643182195, 384259.553464677 393122, 384260 393122))",0.18529081324279337
osgb1000000254202339,"POLYGON ((384263.5 393122.5, 384262.5 393122.5, 384262.5 393122, 384263 393122, 384263 393121, 384261.5 393121, 384261.5 393122.9269693079, 384263.5 393123.8793992966, 384263.5 393122.5))",0.3304139413608532
osgb1000000254202339,"POLYGON ((384259.5 393122, 384260 393122, 384260 393121, 384261 393121, 384261 393120.70696928527, 384260 393120.23133095104, 384260 393120.5, 384259.5 393120.5, 384259.5 393121.5, 384259 393121.5, 384259 393122.4133410157, 384259.182195122 393122.5, 384259.5 393122.5, 384259.5 393122))",0.15390238365792713
osgb1000000254202339,"POLYGON ((384263.5 393124.5, 384263.5 393122.5, 384262.5 393122.5, 384262.5 393122, 384263 393122, 384263 393121.6582459536, 384261.6160788433 393121, 384261.5 393121, 384261.5 393123.6024368511, 384263.38707066764 393124.5, 384263.5 393124.5))",0.4077810072870326
osgb1000000254202347,"POLYGON ((384154 393265.19044117647, 384153.92438365053 393265, 384153 393265, 384153 393265.5, 384151.54064721894 393265.5, 384152.13623545424 393267, 384152.5 393267, 384152.5 393266.5, 384154 393266.5, 384154 393265.19044117647))",0.2591265418268353
osgb1000000254202347,"POLYGON ((384152.334764866 393267.5, 384152.53329427773 393268, 384153.5 393268, 384153.5 393268.5, 384154 393268.5, 384154 393268, 384154.5 393268, 384154.5 393267.5, 384152.334764866 393267.5))",0.11137024427701667
osgb1000000254202347,"POLYGON ((384155 393269.5, 384154 393269.5, 384154 393270.3549728632, 384155 393269.95791403967, 384155 393269.5))",0.05698293849339583
osgb1000000254202347,"POLYGON ((384154 393266.31206501636, 384153.47903300816 393265, 384153 393265, 384153 393265.5, 384151.5 393265.5, 384151.5 393266, 384151.29382598837 393266, 384151.4923554001 393266.5, 384151.5 393266.5, 384151.5 393266.51925306633, 384151.6908848119 393267, 384152.5 393267, 384152.5 393266.5, 384154 393266.5, 384154 393266.31206501636))",0.2748090040395962
osgb1000000254202347,"POLYGON ((384152 393267.5, 384152 393267.77851232555, 384152.0879436355 393268, 384153.5 393268, 384153.5 393268.5, 384154 393268.5, 384154 393268, 384154.5 393268, 384154.5 393267.5713242756, 384154.4716800671 393267.5, 384152 393267.5))",0.12927524609355512
osgb1000000254202347,"POLYGON ((384155 393269.5, 384154 393269.5, 384154 393270.3549728632, 384155 393269.95791403967, 384155 393269.5))",0.05698293849339583
osgb1000000254202347,"POLYGON ((384153 393265, 384153 393265.5, 384151.5 393265.5, 384151.5 393266, 384151 393266, 384151 393266.3816176471, 384151.0470047578 393266.5, 384151.5 393266.5, 384151.5 393267, 384152.5 393267, 384152.5 393266.5, 384153.6292706011 393266.5, 384153.03368236584 393265, 384153 393265))",0.23823198422603473
osgb1000000254202347,"POLYGON ((384152 393267.5, 384152 393268, 384153.5 393268, 384153.5 393268.5, 384154 393268.5, 384154 393268, 384154.2248588364 393268, 384154.02632942464 393267.5, 384152 393267.5))",0.11395807858131472
osgb1000000254202347,"POLYGON ((384155 393269.9522073751, 384154.8204470717 393269.5, 384154 393269.5, 384154 393270.3549728632, 384155 393269.9579140397, 384155 393269.9522073751))",0.05345884307922609
osgb1000000254202347,"POLYGON ((384158 393264.5, 384158 393264, 384158.4657529055 393264, 384158.2681818182 393263.5, 384156.5 393263.5, 384156.5 393264, 384156 393264, 384156 393264.2905655803, 384156.08275637205 393264.5, 384156.5 393264.5, 384156.5 393265, 384158.5 393265, 384158.5 393265.5, 384159.0584661675 393265.5, 384158.6633239928 393264.5, 384158 393264.5))",0.2852181201990179
osgb1000000254202347,"POLYGON ((384158.5 393266, 384158.5 393266.5, 384157.5 393266.5, 384157.5 393267.5, 384158 393267.5, 384158 393268, 384158.5 393268, 384158.5 393268.5695425575, 384159.5 393268.1744003829, 384159.5 393268, 384159.941361095 393268, 384160.0321465974 393267.96412681916, 384159.2560372548 393266, 384158.5 393266))",0.34049025134178135
osgb1000000254202347,"POLYGON ((384158 393264.5, 384158 393264, 384158.4448749757 393264, 384158.2472868756 393263.5, 384156.5 393263.5, 384156.5 393264, 384156 393264, 384156 393264.3434484904, 384156.0618654307 393264.5, 384156.5 393264.5, 384156.5 393265, 384158.5 393265, 384158.5 393265.5, 384159.03763927583 393265.5, 384158.64246307575 393264.5, 384158 393264.5))",0.28283412112368617
osgb1000000254202347,"POLYGON ((384158.5 393266, 384158.5 393266.5, 384157.5 393266.5, 384157.5 393267.5, 384158 393267.5, 384158 393268, 384158.5 393268, 384158.5 393268.569552747, 384159.5 393268.17437654693, 384159.5 393268, 384159.9412627756 393268, 384160.01419099665 393267.97118050273, 384159.2352273759 393266, 384158.5 393266))",0.3369406954971375
osgb1000000254202347,"POLYGON ((384158 393264.5, 384158 393264, 384158.42399656266 393264, 384158.2263914495 393263.5, 384156.5 393263.5, 384156.5 393264, 384156 393264, 384156 393264.3963235294, 384156.0409740014 393264.5, 384156.5 393264.5, 384156.5 393265, 384158.5 393265, 384158.5 393265.5, 384159.0168119022 393265.5, 384158.62160167587 393264.5, 384158 393264.5))",0.2803541468894899
osgb1000000254202347,"POLYGON ((384158.5 393266, 384158.5 393266.5, 384157.5 393266.5, 384157.5 393267.5, 384158 393267.5, 384158 393268, 384158.5 393268, 384158.5 393268.56956171134, 384159.5 393268.174351485, 384159.5 393268, 384159.94116137025 393268, 384159.9962353944 393267.97823418246, 384159.2144170154 393266, 384158.5 393266))",0.3333783073293103
osgb1000000254202352,"POLYGON ((384255 393295, 384256 393295, 384256 393294.5, 384256.9217088352 393294.5, 384254.55851429893 393289.64107579517, 384252.40060019406 393290.69060252316, 384253.28062178957 393292.5, 384254 393292.5, 384254 393293.5, 384254.5 393293.5, 384254.5 393295.0071428571, 384254.7397068277 393295.5, 384255 393295.5, 384255 393295))",1.0017373027281917
osgb1000000254202352,"POLYGON ((384256 393295, 384256 393294.5, 384257 393294.5, 384257 393294, 384257.50005477585 393294, 384255.1578144653 393289.32781918434, 384253.0127125777 393290.40319368494, 384255.31716642395 393295, 384256 393295))",1.087788064174879
osgb1000000254202352,"POLYGON ((384256 393294.5, 384257 393294.5, 384257 393294, 384258 393294, 384258 393293.3574517451, 384255.75743112236 393289.01517991716, 384253.62514145195 393290.1164021903, 384256 393294.71482566406, 384256 393294.5))",1.0852609090947656
osgb1000000254202358,"POLYGON ((384311 393429.5, 384310.5 393429.5, 384310.5 393428.5, 384311 393428.5, 384311 393428.1649226573, 384305.7531078853 393429.10708852415, 384306.15556335385 393431.3483503855, 384311 393430.4784520243, 384311 393429.5))",0.9699038819429561
osgb1000000254202358,"POLYGON ((384311 393429.5, 384310.5 393429.5, 384310.5 393428.5, 384311 393428.5, 384311 393427.7939856721, 384305.8407540618 393427.94228685304, 384305.90534428897 393430.189314591, 384311 393430.04287003935, 384311 393429.5))",0.9574582952249349
osgb1000000254202358,"POLYGON ((384311 393429.5, 384310.5 393429.5, 384310.5 393428.5, 384311 393428.5, 384311 393427.3742609898, 384306.5 393426.8283887198, 384306.5 393427, 384306.00726996426 393427, 384305.76165569137 393429.0247671274, 384311 393429.66020421596, 384311 393429.5))",0.960601457192756
osgb1000000254202361,"POLYGON ((384252 393243, 384252 393243.5, 384250.86193007685 393243.5, 384251.4588910031 393245, 384252 393245, 384252 393245.5, 384251.65787797846 393245.5, 384252.79498452257 393248.35723862523, 384255.02488306817 393247.46979709115, 384253.2460202605 393243, 384252 393243))",1.0288547126733976
